--- SIMPLEX EMULATOR MEMORY DUMP ---
Address    Hex Value  (Decimal)
[14B1]    00000000   (0)
[14B2]    00000000   (0)
[14B3]    00000000   (0)
[14B4]    00000000   (0)
[14B5]    00000000   (0)
[14B6]    00000000   (0)
[14B7]    00000000   (0)
[14B8]    00000000   (0)
[14B9]    00000000   (0)
[14BA]    00000000   (0)
[14BB]    00000000   (0)
[14BC]    00000000   (0)
[14BD]    00000000   (0)
[14BE]    00000000   (0)
[14BF]    00000000   (0)
[14C0]    00000000   (0)
[14C1]    00000000   (0)
[14C2]    00000000   (0)
[14C3]    00000000   (0)
[14C4]    00000000   (0)
[14C5]    00000000   (0)
[14C6]    00000000   (0)
[14C7]    00000000   (0)
[14C8]    00000000   (0)
[14C9]    00000000   (0)
[14CA]    00000000   (0)
[14CB]    00000000   (0)
[14CC]    00000000   (0)
[14CD]    00000000   (0)
[14CE]    00000000   (0)
[14CF]    00000000   (0)
[14D0]    00000000   (0)
[14D1]    00000000   (0)
[14D2]    00000000   (0)
[14D3]    00000000   (0)
[14D4]    00000000   (0)
[14D5]    00000000   (0)
[14D6]    00000000   (0)
[14D7]    00000000   (0)
[14D8]    00000000   (0)
[14D9]    00000000   (0)
[14DA]    00000000   (0)
[14DB]    00000000   (0)
[14DC]    00000000   (0)
[14DD]    00000000   (0)
[14DE]    00000000   (0)
[14DF]    00000000   (0)
[14E0]    00000000   (0)
[14E1]    00000000   (0)
[14E2]    00000000   (0)
[14E3]    00000000   (0)
[14E4]    00000000   (0)
[14E5]    00000000   (0)
[14E6]    00000000   (0)
[14E7]    00000000   (0)
[14E8]    00000000   (0)
[14E9]    00000000   (0)
[14EA]    00000000   (0)
[14EB]    00000000   (0)
[14EC]    00000000   (0)
[14ED]    00000000   (0)
[14EE]    00000000   (0)
[14EF]    00000000   (0)
[14F0]    00000000   (0)
[14F1]    00000000   (0)
[14F2]    00000000   (0)
[14F3]    00000000   (0)
[14F4]    00000000   (0)
[14F5]    00000000   (0)
[14F6]    00000000   (0)
[14F7]    00000000   (0)
[14F8]    00000000   (0)
[14F9]    00000000   (0)
[14FA]    00000000   (0)
[14FB]    00000000   (0)
[14FC]    00000000   (0)
[14FD]    00000000   (0)
[14FE]    00000000   (0)
[14FF]    00000000   (0)
[1500]    00000000   (0)
[1501]    00000000   (0)
[1502]    00000000   (0)
[1503]    00000000   (0)
[1504]    00000000   (0)
[1505]    00000000   (0)
[1506]    00000000   (0)
[1507]    00000000   (0)
[1508]    00000000   (0)
[1509]    00000000   (0)
[150A]    00000000   (0)
[150B]    00000000   (0)
[150C]    00000000   (0)
[150D]    00000000   (0)
[150E]    00000000   (0)
[150F]    00000000   (0)
[1510]    00000000   (0)
[1511]    00000000   (0)
[1512]    00000000   (0)
[1513]    00000000   (0)
[1514]    00000000   (0)
[1515]    00000000   (0)
[1516]    00000000   (0)
[1517]    00000000   (0)
[1518]    00000000   (0)
[1519]    00000000   (0)
[151A]    00000000   (0)
[151B]    00000000   (0)
[151C]    00000000   (0)
[151D]    00000000   (0)
[151E]    00000000   (0)
[151F]    00000000   (0)
[1520]    00000000   (0)
[1521]    00000000   (0)
[1522]    00000000   (0)
[1523]    00000000   (0)
[1524]    00000000   (0)
[1525]    00000000   (0)
[1526]    00000000   (0)
[1527]    00000000   (0)
[1528]    00000000   (0)
[1529]    00000000   (0)
[152A]    00000000   (0)
[152B]    00000000   (0)
[152C]    00000000   (0)
[152D]    00000000   (0)
[152E]    00000000   (0)
[152F]    00000000   (0)
[1530]    00000000   (0)
[1531]    00000000   (0)
[1532]    00000000   (0)
[1533]    00000000   (0)
[1534]    00000000   (0)
[1535]    00000000   (0)
[1536]    00000000   (0)
[1537]    00000000   (0)
[1538]    00000000   (0)
[1539]    00000000   (0)
[153A]    00000000   (0)
[153B]    00000000   (0)
[153C]    00000000   (0)
[153D]    00000000   (0)
[153E]    00000000   (0)
[153F]    00000000   (0)
[1540]    00000000   (0)
[1541]    00000000   (0)
[1542]    00000000   (0)
[1543]    00000000   (0)
[1544]    00000000   (0)
[1545]    00000000   (0)
[1546]    00000000   (0)
[1547]    00000000   (0)
[1548]    00000000   (0)
[1549]    00000000   (0)
[154A]    00000000   (0)
[154B]    00000000   (0)
[154C]    00000000   (0)
[154D]    00000000   (0)
[154E]    00000000   (0)
[154F]    00000000   (0)
[1550]    00000000   (0)
[1551]    00000000   (0)
[1552]    00000000   (0)
[1553]    00000000   (0)
[1554]    00000000   (0)
[1555]    00000000   (0)
[1556]    00000000   (0)
[1557]    00000000   (0)
[1558]    00000000   (0)
[1559]    00000000   (0)
[155A]    00000000   (0)
[155B]    00000000   (0)
[155C]    00000000   (0)
[155D]    00000000   (0)
[155E]    00000000   (0)
[155F]    00000000   (0)
[1560]    00000000   (0)
[1561]    00000000   (0)
[1562]    00000000   (0)
[1563]    00000000   (0)
[1564]    00000000   (0)
[1565]    00000000   (0)
[1566]    00000000   (0)
[1567]    00000000   (0)
[1568]    00000000   (0)
[1569]    00000000   (0)
[156A]    00000000   (0)
[156B]    00000000   (0)
[156C]    00000000   (0)
[156D]    00000000   (0)
[156E]    00000000   (0)
[156F]    00000000   (0)
[1570]    00000000   (0)
[1571]    00000000   (0)
[1572]    00000000   (0)
[1573]    00000000   (0)
[1574]    00000000   (0)
[1575]    00000000   (0)
[1576]    00000000   (0)
[1577]    00000000   (0)
[1578]    00000000   (0)
[1579]    00000000   (0)
[157A]    00000000   (0)
[157B]    00000000   (0)
[157C]    00000000   (0)
[157D]    00000000   (0)
[157E]    00000000   (0)
[157F]    00000000   (0)
[1580]    00000000   (0)
[1581]    00000000   (0)
[1582]    00000000   (0)
[1583]    00000000   (0)
[1584]    00000000   (0)
[1585]    00000000   (0)
[1586]    00000000   (0)
[1587]    00000000   (0)
[1588]    00000000   (0)
[1589]    00000000   (0)
[158A]    00000000   (0)
[158B]    00000000   (0)
[158C]    00000000   (0)
[158D]    00000000   (0)
[158E]    00000000   (0)
[158F]    00000000   (0)
[1590]    00000000   (0)
[1591]    00000000   (0)
[1592]    00000000   (0)
[1593]    00000000   (0)
[1594]    00000000   (0)
[1595]    00000000   (0)
[1596]    00000000   (0)
[1597]    00000000   (0)
[1598]    00000000   (0)
[1599]    00000000   (0)
[159A]    00000000   (0)
[159B]    00000000   (0)
[159C]    00000000   (0)
[159D]    00000000   (0)
[159E]    00000000   (0)
[159F]    00000000   (0)
[15A0]    00000000   (0)
[15A1]    00000000   (0)
[15A2]    00000000   (0)
[15A3]    00000000   (0)
[15A4]    00000000   (0)
[15A5]    00000000   (0)
[15A6]    00000000   (0)
[15A7]    00000000   (0)
[15A8]    00000000   (0)
[15A9]    00000000   (0)
[15AA]    00000000   (0)
[15AB]    00000000   (0)
[15AC]    00000000   (0)
[15AD]    00000000   (0)
[15AE]    00000000   (0)
[15AF]    00000000   (0)
[15B0]    00000000   (0)
[15B1]    00000000   (0)
[15B2]    00000000   (0)
[15B3]    00000000   (0)
[15B4]    00000000   (0)
[15B5]    00000000   (0)
[15B6]    00000000   (0)
[15B7]    00000000   (0)
[15B8]    00000000   (0)
[15B9]    00000000   (0)
[15BA]    00000000   (0)
[15BB]    00000000   (0)
[15BC]    00000000   (0)
[15BD]    00000000   (0)
[15BE]    00000000   (0)
[15BF]    00000000   (0)
[15C0]    00000000   (0)
[15C1]    00000000   (0)
[15C2]    00000000   (0)
[15C3]    00000000   (0)
[15C4]    00000000   (0)
[15C5]    00000000   (0)
[15C6]    00000000   (0)
[15C7]    00000000   (0)
[15C8]    00000000   (0)
[15C9]    00000000   (0)
[15CA]    00000000   (0)
[15CB]    00000000   (0)
[15CC]    00000000   (0)
[15CD]    00000000   (0)
[15CE]    00000000   (0)
[15CF]    00000000   (0)
[15D0]    00000000   (0)
[15D1]    00000000   (0)
[15D2]    00000000   (0)
[15D3]    00000000   (0)
[15D4]    00000000   (0)
[15D5]    00000000   (0)
[15D6]    00000000   (0)
[15D7]    00000000   (0)
[15D8]    00000000   (0)
[15D9]    00000000   (0)
[15DA]    00000000   (0)
[15DB]    00000000   (0)
[15DC]    00000000   (0)
[15DD]    00000000   (0)
[15DE]    00000000   (0)
[15DF]    00000000   (0)
[15E0]    00000000   (0)
[15E1]    00000000   (0)
[15E2]    00000000   (0)
[15E3]    00000000   (0)
[15E4]    00000000   (0)
[15E5]    00000000   (0)
[15E6]    00000000   (0)
[15E7]    00000000   (0)
[15E8]    00000000   (0)
[15E9]    00000000   (0)
[15EA]    00000000   (0)
[15EB]    00000000   (0)
[15EC]    00000000   (0)
[15ED]    00000000   (0)
[15EE]    00000000   (0)
[15EF]    00000000   (0)
[15F0]    00000000   (0)
[15F1]    00000000   (0)
[15F2]    00000000   (0)
[15F3]    00000000   (0)
[15F4]    00000000   (0)
[15F5]    00000000   (0)
[15F6]    00000000   (0)
[15F7]    00000000   (0)
[15F8]    00000000   (0)
[15F9]    00000000   (0)
[15FA]    00000000   (0)
[15FB]    00000000   (0)
[15FC]    00000000   (0)
[15FD]    00000000   (0)
[15FE]    00000000   (0)
[15FF]    00000000   (0)
[1600]    00000000   (0)
[1601]    00000000   (0)
[1602]    00000000   (0)
[1603]    00000000   (0)
[1604]    00000000   (0)
[1605]    00000000   (0)
[1606]    00000000   (0)
[1607]    00000000   (0)
[1608]    00000000   (0)
[1609]    00000000   (0)
[160A]    00000000   (0)
[160B]    00000000   (0)
[160C]    00000000   (0)
[160D]    00000000   (0)
[160E]    00000000   (0)
[160F]    00000000   (0)
[1610]    00000000   (0)
[1611]    00000000   (0)
[1612]    00000000   (0)
[1613]    00000000   (0)
[1614]    00000000   (0)
[1615]    00000000   (0)
[1616]    00000000   (0)
[1617]    00000000   (0)
[1618]    00000000   (0)
[1619]    00000000   (0)
[161A]    00000000   (0)
[161B]    00000000   (0)
[161C]    00000000   (0)
[161D]    00000000   (0)
[161E]    00000000   (0)
[161F]    00000000   (0)
[1620]    00000000   (0)
[1621]    00000000   (0)
[1622]    00000000   (0)
[1623]    00000000   (0)
[1624]    00000000   (0)
[1625]    00000000   (0)
[1626]    00000000   (0)
[1627]    00000000   (0)
[1628]    00000000   (0)
[1629]    00000000   (0)
[162A]    00000000   (0)
[162B]    00000000   (0)
[162C]    00000000   (0)
[162D]    00000000   (0)
[162E]    00000000   (0)
[162F]    00000000   (0)
[1630]    00000000   (0)
[1631]    00000000   (0)
[1632]    00000000   (0)
[1633]    00000000   (0)
[1634]    00000000   (0)
[1635]    00000000   (0)
[1636]    00000000   (0)
[1637]    00000000   (0)
[1638]    00000000   (0)
[1639]    00000000   (0)
[163A]    00000000   (0)
[163B]    00000000   (0)
[163C]    00000000   (0)
[163D]    00000000   (0)
[163E]    00000000   (0)
[163F]    00000000   (0)
[1640]    00000000   (0)
[1641]    00000000   (0)
[1642]    00000000   (0)
[1643]    00000000   (0)
[1644]    00000000   (0)
[1645]    00000000   (0)
[1646]    00000000   (0)
[1647]    00000000   (0)
[1648]    00000000   (0)
[1649]    00000000   (0)
[164A]    00000000   (0)
[164B]    00000000   (0)
[164C]    00000000   (0)
[164D]    00000000   (0)
[164E]    00000000   (0)
[164F]    00000000   (0)
[1650]    00000000   (0)
[1651]    00000000   (0)
[1652]    00000000   (0)
[1653]    00000000   (0)
[1654]    00000000   (0)
[1655]    00000000   (0)
[1656]    00000000   (0)
[1657]    00000000   (0)
[1658]    00000000   (0)
[1659]    00000000   (0)
[165A]    00000000   (0)
[165B]    00000000   (0)
[165C]    00000000   (0)
[165D]    00000000   (0)
[165E]    00000000   (0)
[165F]    00000000   (0)
[1660]    00000000   (0)
[1661]    00000000   (0)
[1662]    00000000   (0)
[1663]    00000000   (0)
[1664]    00000000   (0)
[1665]    00000000   (0)
[1666]    00000000   (0)
[1667]    00000000   (0)
[1668]    00000000   (0)
[1669]    00000000   (0)
[166A]    00000000   (0)
[166B]    00000000   (0)
[166C]    00000000   (0)
[166D]    00000000   (0)
[166E]    00000000   (0)
[166F]    00000000   (0)
[1670]    00000000   (0)
[1671]    00000000   (0)
[1672]    00000000   (0)
[1673]    00000000   (0)
[1674]    00000000   (0)
[1675]    00000000   (0)
[1676]    00000000   (0)
[1677]    00000000   (0)
[1678]    00000000   (0)
[1679]    00000000   (0)
[167A]    00000000   (0)
[167B]    00000000   (0)
[167C]    00000000   (0)
[167D]    00000000   (0)
[167E]    00000000   (0)
[167F]    00000000   (0)
[1680]    00000000   (0)
[1681]    00000000   (0)
[1682]    00000000   (0)
[1683]    00000000   (0)
[1684]    00000000   (0)
[1685]    00000000   (0)
[1686]    00000000   (0)
[1687]    00000000   (0)
[1688]    00000000   (0)
[1689]    00000000   (0)
[168A]    00000000   (0)
[168B]    00000000   (0)
[168C]    00000000   (0)
[168D]    00000000   (0)
[168E]    00000000   (0)
[168F]    00000000   (0)
[1690]    00000000   (0)
[1691]    00000000   (0)
[1692]    00000000   (0)
[1693]    00000000   (0)
[1694]    00000000   (0)
[1695]    00000000   (0)
[1696]    00000000   (0)
[1697]    00000000   (0)
[1698]    00000000   (0)
[1699]    00000000   (0)
[169A]    00000000   (0)
[169B]    00000000   (0)
[169C]    00000000   (0)
[169D]    00000000   (0)
[169E]    00000000   (0)
[169F]    00000000   (0)
[16A0]    00000000   (0)
[16A1]    00000000   (0)
[16A2]    00000000   (0)
[16A3]    00000000   (0)
[16A4]    00000000   (0)
[16A5]    00000000   (0)
[16A6]    00000000   (0)
[16A7]    00000000   (0)
[16A8]    00000000   (0)
[16A9]    00000000   (0)
[16AA]    00000000   (0)
[16AB]    00000000   (0)
[16AC]    00000000   (0)
[16AD]    00000000   (0)
[16AE]    00000000   (0)
[16AF]    00000000   (0)
[16B0]    00000000   (0)
[16B1]    00000000   (0)
[16B2]    00000000   (0)
[16B3]    00000000   (0)
[16B4]    00000000   (0)
[16B5]    00000000   (0)
[16B6]    00000000   (0)
[16B7]    00000000   (0)
[16B8]    00000000   (0)
[16B9]    00000000   (0)
[16BA]    00000000   (0)
[16BB]    00000000   (0)
[16BC]    00000000   (0)
[16BD]    00000000   (0)
[16BE]    00000000   (0)
[16BF]    00000000   (0)
[16C0]    00000000   (0)
[16C1]    00000000   (0)
[16C2]    00000000   (0)
[16C3]    00000000   (0)
[16C4]    00000000   (0)
[16C5]    00000000   (0)
[16C6]    00000000   (0)
[16C7]    00000000   (0)
[16C8]    00000000   (0)
[16C9]    00000000   (0)
[16CA]    00000000   (0)
[16CB]    00000000   (0)
[16CC]    00000000   (0)
[16CD]    00000000   (0)
[16CE]    00000000   (0)
[16CF]    00000000   (0)
[16D0]    00000000   (0)
[16D1]    00000000   (0)
[16D2]    00000000   (0)
[16D3]    00000000   (0)
[16D4]    00000000   (0)
[16D5]    00000000   (0)
[16D6]    00000000   (0)
[16D7]    00000000   (0)
[16D8]    00000000   (0)
[16D9]    00000000   (0)
[16DA]    00000000   (0)
[16DB]    00000000   (0)
[16DC]    00000000   (0)
[16DD]    00000000   (0)
[16DE]    00000000   (0)
[16DF]    00000000   (0)
[16E0]    00000000   (0)
[16E1]    00000000   (0)
[16E2]    00000000   (0)
[16E3]    00000000   (0)
[16E4]    00000000   (0)
[16E5]    00000000   (0)
[16E6]    00000000   (0)
[16E7]    00000000   (0)
[16E8]    00000000   (0)
[16E9]    00000000   (0)
[16EA]    00000000   (0)
[16EB]    00000000   (0)
[16EC]    00000000   (0)
[16ED]    00000000   (0)
[16EE]    00000000   (0)
[16EF]    00000000   (0)
[16F0]    00000000   (0)
[16F1]    00000000   (0)
[16F2]    00000000   (0)
[16F3]    00000000   (0)
[16F4]    00000000   (0)
[16F5]    00000000   (0)
[16F6]    00000000   (0)
[16F7]    00000000   (0)
[16F8]    00000000   (0)
[16F9]    00000000   (0)
[16FA]    00000000   (0)
[16FB]    00000000   (0)
[16FC]    00000000   (0)
[16FD]    00000000   (0)
[16FE]    00000000   (0)
[16FF]    00000000   (0)
[1700]    00000000   (0)
[1701]    00000000   (0)
[1702]    00000000   (0)
[1703]    00000000   (0)
[1704]    00000000   (0)
[1705]    00000000   (0)
[1706]    00000000   (0)
[1707]    00000000   (0)
[1708]    00000000   (0)
[1709]    00000000   (0)
[170A]    00000000   (0)
[170B]    00000000   (0)
[170C]    00000000   (0)
[170D]    00000000   (0)
[170E]    00000000   (0)
[170F]    00000000   (0)
[1710]    00000000   (0)
[1711]    00000000   (0)
[1712]    00000000   (0)
[1713]    00000000   (0)
[1714]    00000000   (0)
[1715]    00000000   (0)
[1716]    00000000   (0)
[1717]    00000000   (0)
[1718]    00000000   (0)
[1719]    00000000   (0)
[171A]    00000000   (0)
[171B]    00000000   (0)
[171C]    00000000   (0)
[171D]    00000000   (0)
[171E]    00000000   (0)
[171F]    00000000   (0)
[1720]    00000000   (0)
[1721]    00000000   (0)
[1722]    00000000   (0)
[1723]    00000000   (0)
[1724]    00000000   (0)
[1725]    00000000   (0)
[1726]    00000000   (0)
[1727]    00000000   (0)
[1728]    00000000   (0)
[1729]    00000000   (0)
[172A]    00000000   (0)
[172B]    00000000   (0)
[172C]    00000000   (0)
[172D]    00000000   (0)
[172E]    00000000   (0)
[172F]    00000000   (0)
[1730]    00000000   (0)
[1731]    00000000   (0)
[1732]    00000000   (0)
[1733]    00000000   (0)
[1734]    00000000   (0)
[1735]    00000000   (0)
[1736]    00000000   (0)
[1737]    00000000   (0)
[1738]    00000000   (0)
[1739]    00000000   (0)
[173A]    00000000   (0)
[173B]    00000000   (0)
[173C]    00000000   (0)
[173D]    00000000   (0)
[173E]    00000000   (0)
[173F]    00000000   (0)
[1740]    00000000   (0)
[1741]    00000000   (0)
[1742]    00000000   (0)
[1743]    00000000   (0)
[1744]    00000000   (0)
[1745]    00000000   (0)
[1746]    00000000   (0)
[1747]    00000000   (0)
[1748]    00000000   (0)
[1749]    00000000   (0)
[174A]    00000000   (0)
[174B]    00000000   (0)
[174C]    00000000   (0)
[174D]    00000000   (0)
[174E]    00000000   (0)
[174F]    00000000   (0)
[1750]    00000000   (0)
[1751]    00000000   (0)
[1752]    00000000   (0)
[1753]    00000000   (0)
[1754]    00000000   (0)
[1755]    00000000   (0)
[1756]    00000000   (0)
[1757]    00000000   (0)
[1758]    00000000   (0)
[1759]    00000000   (0)
[175A]    00000000   (0)
[175B]    00000000   (0)
[175C]    00000000   (0)
[175D]    00000000   (0)
[175E]    00000000   (0)
[175F]    00000000   (0)
[1760]    00000000   (0)
[1761]    00000000   (0)
[1762]    00000000   (0)
[1763]    00000000   (0)
[1764]    00000000   (0)
[1765]    00000000   (0)
[1766]    00000000   (0)
[1767]    00000000   (0)
[1768]    00000000   (0)
[1769]    00000000   (0)
[176A]    00000000   (0)
[176B]    00000000   (0)
[176C]    00000000   (0)
[176D]    00000000   (0)
[176E]    00000000   (0)
[176F]    00000000   (0)
[1770]    00000000   (0)
[1771]    00000000   (0)
[1772]    00000000   (0)
[1773]    00000000   (0)
[1774]    00000000   (0)
[1775]    00000000   (0)
[1776]    00000000   (0)
[1777]    00000000   (0)
[1778]    00000000   (0)
[1779]    00000000   (0)
[177A]    00000000   (0)
[177B]    00000000   (0)
[177C]    00000000   (0)
[177D]    00000000   (0)
[177E]    00000000   (0)
[177F]    00000000   (0)
[1780]    00000000   (0)
[1781]    00000000   (0)
[1782]    00000000   (0)
[1783]    00000000   (0)
[1784]    00000000   (0)
[1785]    00000000   (0)
[1786]    00000000   (0)
[1787]    00000000   (0)
[1788]    00000000   (0)
[1789]    00000000   (0)
[178A]    00000000   (0)
[178B]    00000000   (0)
[178C]    00000000   (0)
[178D]    00000000   (0)
[178E]    00000000   (0)
[178F]    00000000   (0)
[1790]    00000000   (0)
[1791]    00000000   (0)
[1792]    00000000   (0)
[1793]    00000000   (0)
[1794]    00000000   (0)
[1795]    00000000   (0)
[1796]    00000000   (0)
[1797]    00000000   (0)
[1798]    00000000   (0)
[1799]    00000000   (0)
[179A]    00000000   (0)
[179B]    00000000   (0)
[179C]    00000000   (0)
[179D]    00000000   (0)
[179E]    00000000   (0)
[179F]    00000000   (0)
[17A0]    00000000   (0)
[17A1]    00000000   (0)
[17A2]    00000000   (0)
[17A3]    00000000   (0)
[17A4]    00000000   (0)
[17A5]    00000000   (0)
[17A6]    00000000   (0)
